-0.073,0.031,0.002,0.997,0.016,-0.001,0.009,1,0.038,-0.008,0.027,0.999,0.113,0,0.025,0.993,0.033,0.005,-0.03,0.999,-0.038,-0.099,0.041,0.994,-0.038,0.172,-0.034,0.984,0.099,-0.001,0.005,0.995,0,0,0,1,-0.018,-0.001,0.017,1,0.127,-0.017,-0.041,0.991,0,0,0,1,0,0,0,1,0.064,0.11,-0.55,-0.825,0.138,-0.017,0.593,-0.793,-0.359,-0.147,-0.128,-0.913,0.296,-0.149,-0.117,0.936,-0.458,0.06,-0.41,-0.786,-0.674,-0.109,0.356,-0.638,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0.087,0.996,0,0,0.174,0.985,0,-0.143,0,0.99,0,0,0.087,0.996,0,0,0.087,0.996,0,0,0.087,0.996,0,0,0.087,0.996,0,0,0.087,0.996,0,0,0.087,0.996,0,0,0.087,0.996,0,0,0.087,0.996,0,0,0.087,0.996,0,0,0.087,0.996,0,0,0.087,0.996,0,0,0.087,0.996,0,0,-0.087,0.996,0,0,0,1,0,0,0,1,0,0,-0.087,0.996,0,0,-0.087,0.996,0,0,-0.087,0.996,0,0,-0.087,0.996,0,0,-0.087,0.996,0,0,-0.087,0.996,0,0,-0.087,0.996,0,0,-0.087,0.996,0,0,-0.087,0.996,0,0,-0.087,0.996,0,0,-0.087,0.996,0,0,-0.087,0.996,0,0,0,1
-0.071,0.037,0.003,0.997,0.017,-0.002,0.012,1,0.035,-0.009,0.033,0.999,0.105,0,0.024,0.994,0.027,0.006,-0.035,0.999,-0.056,-0.099,0.04,0.993,-0.044,0.179,-0.032,0.982,0.096,-0.001,0.009,0.995,0,0,0,1,-0.014,-0.001,0.01,1,0.124,-0.019,-0.03,0.992,0,0,0,1,0,0,0,1,0.055,0.117,-0.573,-0.809,0.127,-0.035,0.624,-0.77,-0.347,-0.153,-0.13,-0.916,0.331,-0.147,-0.123,0.924,-0.495,0.096,-0.394,-0.769,-0.694,-0.158,0.341,-0.614,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0.087,0.996,0,0,0.174,0.985,0,-0.143,0,0.99,0,0,0.087,0.996,0,0,0.087,0.996,0,0,0.087,0.996,0,0,0.087,0.996,0,0,0.087,0.996,0,0,0.087,0.996,0,0,0.087,0.996,0,0,0.087,0.996,0,0,0.087,0.996,0,0,0.087,0.996,0,0,0.087,0.996,0,0,0.087,0.996,0,0,-0.087,0.996,0,0,0,1,0,0,0,1,0,0,-0.087,0.996,0,0,-0.087,0.996,0,0,-0.087,0.996,0,0,-0.087,0.996,0,0,-0.087,0.996,0,0,-0.087,0.996,0,0,-0.087,0.996,0,0,-0.087,0.996,0,0,-0.087,0.996,0,0,-0.087,0.996,0,0,-0.087,0.996,0,0,-0.087,0.996,0,0,0,1
-0.064,0.037,0.002,0.997,-0.005,0.002,-0.01,1,0.045,-0.005,0.011,0.999,0.128,-0.004,0.054,0.99,0.027,0.003,-0.016,0.999,-0.031,-0.041,0.047,0.998,-0.048,0.189,-0.031,0.98,0.067,-0.003,0.017,0.998,0,0,0,1,-0.008,0.001,-0.009,1,0.128,-0.003,-0.043,0.991,0,0,0,1,0,0,0,1,0.051,0.114,-0.605,-0.787,0.136,-0.015,0.618,-0.774,-0.212,-0.22,-0.139,-0.942,0.367,-0.159,-0.139,0.906,-0.609,0.152,-0.411,-0.661,-0.527,-0.235,0.413,-0.705,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0.087,0.996,0,0,0.174,0.985,0,-0.143,0,0.99,0,0,0.087,0.996,0,0,0.087,0.996,0,0,0.087,0.996,0,0,0.087,0.996,0,0,0.087,0.996,0,0,0.087,0.996,0,0,0.087,0.996,0,0,0.087,0.996,0,0,0.087,0.996,0,0,0.087,0.996,0,0,0.087,0.996,0,0,0.087,0.996,0,0,-0.087,0.996,0,0,0,1,0,0,0,1,0,0,-0.087,0.996,0,0,-0.087,0.996,0,0,-0.087,0.996,0,0,-0.087,0.996,0,0,-0.087,0.996,0,0,-0.087,0.996,0,0,-0.087,0.996,0,0,-0.087,0.996,0,0,-0.087,0.996,0,0,-0.087,0.996,0,0,-0.087,0.996,0,0,-0.087,0.996,0,0,0,1
-0.063,0.043,0.003,0.997,-0.011,0.002,-0.008,1,0.041,-0.004,0.01,0.999,0.136,-0.003,0.052,0.989,0.023,0.003,-0.012,1,-0.04,-0.052,0.046,0.997,-0.03,0.176,-0.035,0.983,0.073,-0.003,0.017,0.997,0,0,0,1,-0.002,0.001,-0.007,1,0.125,0.004,-0.046,0.991,0,0,0,1,0,0,0,1,0.047,0.12,-0.607,-0.784,0.134,-0.02,0.622,-0.771,-0.17,-0.234,-0.134,-0.948,0.331,-0.196,-0.156,0.91,-0.67,0.143,-0.394,-0.612,-0.602,-0.235,0.415,-0.64,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0.087,0.996,0,0,0.174,0.985,0,-0.143,0,0.99,0,0,0.087,0.996,0,0,0.087,0.996,0,0,0.087,0.996,0,0,0.087,0.996,0,0,0.087,0.996,0,0,0.087,0.996,0,0,0.087,0.996,0,0,0.087,0.996,0,0,0.087,0.996,0,0,0.087,0.996,0,0,0.087,0.996,0,0,0.087,0.996,0,0,-0.087,0.996,0,0,0,1,0,0,0,1,0,0,-0.087,0.996,0,0,-0.087,0.996,0,0,-0.087,0.996,0,0,-0.087,0.996,0,0,-0.087,0.996,0,0,-0.087,0.996,0,0,-0.087,0.996,0,0,-0.087,0.996,0,0,-0.087,0.996,0,0,-0.087,0.996,0,0,-0.087,0.996,0,0,-0.087,0.996,0,0,0,1
-0.06,0.037,0.002,0.998,-0.009,0,-0.003,1,0.033,-0.004,0.007,0.999,0.122,-0.003,0.046,0.991,0.026,0.002,-0.01,1,-0.048,-0.081,0.042,0.995,-0.053,0.18,-0.031,0.982,0.068,-0.002,0.013,0.998,0,0,0,1,0.006,0,-0.001,1,0.123,0.014,-0.058,0.991,0,0,0,1,0,0,0,1,0.052,0.113,-0.607,-0.785,0.121,-0.035,0.623,-0.772,-0.196,-0.224,-0.136,-0.945,0.345,-0.18,-0.149,0.909,-0.672,0.138,-0.391,-0.614,-0.578,-0.208,0.429,-0.662,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0.087,0.996,0,0,0.174,0.985,0,-0.143,0,0.99,0,0,0.087,0.996,0,0,0.087,0.996,0,0,0.087,0.996,0,0,0.087,0.996,0,0,0.087,0.996,0,0,0.087,0.996,0,0,0.087,0.996,0,0,0.087,0.996,0,0,0.087,0.996,0,0,0.087,0.996,0,0,0.087,0.996,0,0,0.087,0.996,0,0,-0.087,0.996,0,0,0,1,0,0,0,1,0,0,-0.087,0.996,0,0,-0.087,0.996,0,0,-0.087,0.996,0,0,-0.087,0.996,0,0,-0.087,0.996,0,0,-0.087,0.996,0,0,-0.087,0.996,0,0,-0.087,0.996,0,0,-0.087,0.996,0,0,-0.087,0.996,0,0,-0.087,0.996,0,0,-0.087,0.996,0,0,0,1
-0.058,0.024,0.001,0.998,-0.013,0.002,-0.009,1,0.037,-0.004,0.006,0.999,0.131,-0.003,0.049,0.99,0.024,0.002,-0.011,1,-0.027,-0.023,0.048,0.998,-0.058,0.209,-0.027,0.976,0.066,-0.004,0.02,0.998,0,0,0,1,0.014,0.001,-0.005,1,0.118,0.033,-0.054,0.991,0,0,0,1,0,0,0,1,0.052,0.111,-0.601,-0.79,0.123,-0.031,0.628,-0.768,-0.23,-0.233,-0.151,-0.933,0.345,-0.166,-0.138,0.914,-0.626,0.115,-0.375,-0.674,-0.569,-0.212,0.402,-0.686,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0.087,0.996,0,0,0.174,0.985,0,-0.143,0,0.99,0,0,0.087,0.996,0,0,0.087,0.996,0,0,0.087,0.996,0,0,0.087,0.996,0,0,0.087,0.996,0,0,0.087,0.996,0,0,0.087,0.996,0,0,0.087,0.996,0,0,0.087,0.996,0,0,0.087,0.996,0,0,0.087,0.996,0,0,0.087,0.996,0,0,-0.087,0.996,0,0,0,1,0,0,0,1,0,0,-0.087,0.996,0,0,-0.087,0.996,0,0,-0.087,0.996,0,0,-0.087,0.996,0,0,-0.087,0.996,0,0,-0.087,0.996,0,0,-0.087,0.996,0,0,-0.087,0.996,0,0,-0.087,0.996,0,0,-0.087,0.996,0,0,-0.087,0.996,0,0,-0.087,0.996,0,0,0,1
-0.078,0.063,0.005,0.995,0,0.003,-0.011,1,0.05,-0.005,0.008,0.999,0.123,-0.003,0.052,0.991,0.009,0.004,-0.021,1,-0.025,-0.051,0.046,0.997,-0.048,0.191,-0.03,0.98,0.091,-0.002,0.012,0.996,0,0,0,1,0.014,-0.001,0.013,1,0.114,-0.036,-0.032,0.992,0,0,0,1,0,0,0,1,0.034,0.137,-0.578,-0.804,0.117,-0.043,0.622,-0.773,-0.254,-0.3,-0.198,-0.898,0.39,-0.164,-0.149,0.894,-0.575,0.164,-0.398,-0.695,-0.583,-0.224,0.401,-0.67,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0.087,0.996,0,0,0.174,0.985,0,-0.143,0,0.99,0,0,0.087,0.996,0,0,0.087,0.996,0,0,0.087,0.996,0,0,0.087,0.996,0,0,0.087,0.996,0,0,0.087,0.996,0,0,0.087,0.996,0,0,0.087,0.996,0,0,0.087,0.996,0,0,0.087,0.996,0,0,0.087,0.996,0,0,0.087,0.996,0,0,-0.087,0.996,0,0,0,1,0,0,0,1,0,0,-0.087,0.996,0,0,-0.087,0.996,0,0,-0.087,0.996,0,0,-0.087,0.996,0,0,-0.087,0.996,0,0,-0.087,0.996,0,0,-0.087,0.996,0,0,-0.087,0.996,0,0,-0.087,0.996,0,0,-0.087,0.996,0,0,-0.087,0.996,0,0,-0.087,0.996,0,0,0,1
-0.091,0.07,0.006,0.993,0.006,0.002,-0.006,1,0.08,-0.009,0.022,0.996,0.144,0,0.041,0.989,-0.01,0.007,-0.039,0.999,-0.017,-0.013,0.049,0.999,-0.035,0.194,-0.033,0.98,0.099,-0.003,0.019,0.995,0,0,0,1,0.004,-0.002,0.034,0.999,0.124,-0.047,-0.028,0.991,0,0,0,1,0,0,0,1,0.104,0.06,-0.597,-0.793,0.124,-0.038,0.619,-0.775,-0.017,-0.626,-0.205,-0.753,0.388,-0.161,-0.145,0.896,-0.625,0.17,-0.399,-0.649,-0.638,-0.269,0.388,-0.608,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0.087,0.996,0,0,0.174,0.985,0,-0.143,0,0.99,0,0,0.087,0.996,0,0,0.087,0.996,0,0,0.087,0.996,0,0,0.087,0.996,0,0,0.087,0.996,0,0,0.087,0.996,0,0,0.087,0.996,0,0,0.087,0.996,0,0,0.087,0.996,0,0,0.087,0.996,0,0,0.087,0.996,0,0,0.087,0.996,0,0,-0.087,0.996,0,0,0,1,0,0,0,1,0,0,-0.087,0.996,0,0,-0.087,0.996,0,0,-0.087,0.996,0,0,-0.087,0.996,0,0,-0.087,0.996,0,0,-0.087,0.996,0,0,-0.087,0.996,0,0,-0.087,0.996,0,0,-0.087,0.996,0,0,-0.087,0.996,0,0,-0.087,0.996,0,0,-0.087,0.996,0,0,0,1
-0.074,0.064,0.005,0.995,-0.043,-0.003,0.002,0.999,0.066,-0.009,0.026,0.997,0.184,0.002,0.027,0.982,-0.021,0.009,-0.046,0.999,-0.016,0.023,0.052,0.998,-0.035,0.206,-0.032,0.977,0.087,-0.004,0.026,0.996,0,0,0,1,-0.009,-0.005,0.056,0.998,0.124,-0.036,-0.008,0.992,0,0,0,1,0,0,0,1,0.152,-0.036,-0.519,-0.841,0.128,-0.028,0.611,-0.781,0.146,-0.796,-0.039,-0.586,0.397,-0.168,-0.153,0.889,-0.546,0.068,0.374,-0.747,-0.704,-0.258,0.337,-0.569,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0.087,0.996,0,0,0.174,0.985,0,-0.143,0,0.99,0,0,0.087,0.996,0,0,0.087,0.996,0,0,0.087,0.996,0,0,0.087,0.996,0,0,0.087,0.996,0,0,0.087,0.996,0,0,0.087,0.996,0,0,0.087,0.996,0,0,0.087,0.996,0,0,0.087,0.996,0,0,0.087,0.996,0,0,0.087,0.996,0,0,-0.087,0.996,0,0,0,1,0,0,0,1,0,0,-0.087,0.996,0,0,-0.087,0.996,0,0,-0.087,0.996,0,0,-0.087,0.996,0,0,-0.087,0.996,0,0,-0.087,0.996,0,0,-0.087,0.996,0,0,-0.087,0.996,0,0,-0.087,0.996,0,0,-0.087,0.996,0,0,-0.087,0.996,0,0,-0.087,0.996,0,0,0,1
-0.075,0.051,0.004,0.996,-0.061,-0.005,0.004,0.998,0.062,-0.009,0.03,0.998,0.207,0.005,0.018,0.978,-0.014,0.011,-0.059,0.998,-0.047,0.096,0.061,0.992,-0.07,0.232,-0.021,0.97,0.078,-0.005,0.03,0.996,0,0,0,1,-0.003,-0.006,0.066,0.998,0.126,-0.043,-0.015,0.991,0,0,0,1,0,0,0,1,0.151,-0.077,-0.441,-0.881,0.127,-0.024,0.6,-0.789,0.213,-0.799,0.059,-0.559,0.417,-0.167,-0.158,0.879,-0.424,0.177,0.216,-0.862,-0.697,-0.225,0.337,-0.592,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0.087,0.996,0,0,0.174,0.985,0,-0.143,0,0.99,0,0,0.087,0.996,0,0,0.087,0.996,0,0,0.087,0.996,0,0,0.087,0.996,0,0,0.087,0.996,0,0,0.087,0.996,0,0,0.087,0.996,0,0,0.087,0.996,0,0,0.087,0.996,0,0,0.087,0.996,0,0,0.087,0.996,0,0,0.087,0.996,0,0,-0.087,0.996,0,0,0,1,0,0,0,1,0,0,-0.087,0.996,0,0,-0.087,0.996,0,0,-0.087,0.996,0,0,-0.087,0.996,0,0,-0.087,0.996,0,0,-0.087,0.996,0,0,-0.087,0.996,0,0,-0.087,0.996,0,0,-0.087,0.996,0,0,-0.087,0.996,0,0,-0.087,0.996,0,0,-0.087,0.996,0,0,0,1
